"LocID","Time","AgeGrp"
8,2045,"50-54"
8,2045,"55-59"
8,2045,"60-64"
8,2045,"65-69"
8,2045,"70-74"
8,2045,"75-79"
8,2045,"80-84"
8,2045,"85-89"
8,2045,"90-94"
8,2045,"95-99"
8,2045,"100+"
12,1950,"0-4"
12,1950,"5-9"
12,1950,"10-14"
12,1950,"15-19"
12,1950,"20-24"
12,1950,"25-29"
12,1950,"30-34"
12,1950,"35-39"
12,1950,"40-44"
12,1950,"45-49"
12,1950,"50-54"
12,1950,"55-59"
12,1950,"60-64"
12,1950,"65-69"
12,1950,"70-74"
12,1950,"75-79"
12,1955,"0-4"
12,1955,"5-9"
12,1955,"10-14"
12,1955,"15-19"
12,1955,"20-24"
12,1955,"25-29"
12,1955,"30-34"
12,1955,"35-39"
12,1955,"40-44"
12,1955,"45-49"
12,1955,"50-54"
12,1955,"55-59"
12,1955,"60-64"
12,1955,"65-69"
12,1955,"70-74"
12,1955,"75-79"
12,1960,"0-4"
12,1960,"5-9"
12,1960,"10-14"
12,1960,"15-19"
12,1960,"20-24"
12,1960,"25-29"
12,1960,"30-34"
12,1960,"35-39"
12,1960,"40-44"
12,1960,"45-49"
12,1960,"50-54"
12,1960,"55-59"
12,1960,"60-64"
12,1960,"65-69"
12,1960,"70-74"
12,1960,"75-79"
12,1965,"0-4"
12,1965,"5-9"
12,1965,"10-14"
12,1965,"15-19"
12,1965,"20-24"
12,1965,"25-29"
12,1965,"30-34"
12,1965,"35-39"
12,1965,"40-44"
12,1965,"45-49"
12,1965,"50-54"
12,1965,"55-59"
12,1965,"60-64"
12,1965,"65-69"
12,1965,"70-74"
12,1965,"75-79"
12,1970,"0-4"
12,1970,"5-9"
12,1970,"10-14"
12,1970,"15-19"
12,1970,"20-24"
12,1970,"25-29"
12,1970,"30-34"
12,1970,"35-39"
12,1970,"40-44"
12,1970,"45-49"
12,1970,"50-54"
12,1970,"55-59"
12,1970,"60-64"
12,1970,"65-69"
12,1970,"70-74"
12,1970,"75-79"
12,1975,"0-4"
12,1975,"5-9"
12,1975,"10-14"
12,1975,"15-19"
12,1975,"20-24"
12,1975,"25-29"
12,1975,"30-34"
12,1975,"35-39"
12,1975,"40-44"
12,1975,"45-49"
12,1975,"50-54"
12,1975,"55-59"
12,1975,"60-64"
12,1975,"65-69"
12,1975,"70-74"
12,1975,"75-79"
12,1980,"0-4"
12,1980,"5-9"
12,1980,"10-14"
12,1980,"15-19"
12,1980,"20-24"
12,1980,"25-29"
12,1980,"30-34"
12,1980,"35-39"
12,1980,"40-44"
12,1980,"45-49"
12,1980,"50-54"
12,1980,"55-59"
12,1980,"60-64"
12,1980,"65-69"
12,1980,"70-74"
12,1980,"75-79"
12,1985,"0-4"
12,1985,"5-9"
12,1985,"10-14"
12,1985,"15-19"
12,1985,"20-24"
12,1985,"25-29"
12,1985,"30-34"
12,1985,"35-39"
