"LocID","VarID","Time"
20,10,"2095-2100"
24,3,"2015-2020"
24,3,"2020-2025"
24,3,"2025-2030"
24,3,"2030-2035"
24,3,"2035-2040"
24,3,"2040-2045"
24,3,"2045-2050"
24,3,"2050-2055"
24,3,"2055-2060"
24,3,"2060-2065"
24,3,"2065-2070"
24,3,"2070-2075"
24,3,"2075-2080"
24,3,"2080-2085"
24,3,"2085-2090"
24,3,"2090-2095"
24,3,"2095-2100"
24,4,"2015-2020"
24,4,"2020-2025"
24,4,"2025-2030"
24,4,"2030-2035"
24,4,"2035-2040"
24,4,"2040-2045"
24,4,"2045-2050"
24,4,"2050-2055"
24,4,"2055-2060"
24,4,"2060-2065"
24,4,"2065-2070"
24,4,"2070-2075"
24,4,"2075-2080"
24,4,"2080-2085"
24,4,"2085-2090"
24,4,"2090-2095"
24,4,"2095-2100"
24,5,"2015-2020"
24,5,"2020-2025"
24,5,"2025-2030"
24,5,"2030-2035"
24,5,"2035-2040"
24,5,"2040-2045"
24,5,"2045-2050"
24,5,"2050-2055"
24,5,"2055-2060"
24,5,"2060-2065"
24,5,"2065-2070"
24,5,"2070-2075"
24,5,"2075-2080"
24,5,"2080-2085"
24,5,"2085-2090"
24,5,"2090-2095"
24,5,"2095-2100"
24,6,"2015-2020"
24,6,"2020-2025"
24,6,"2025-2030"
24,6,"2030-2035"
24,6,"2035-2040"
24,6,"2040-2045"
24,6,"2045-2050"
24,6,"2050-2055"
24,6,"2055-2060"
24,6,"2060-2065"
24,6,"2065-2070"
24,6,"2070-2075"
24,6,"2075-2080"
24,6,"2080-2085"
24,6,"2085-2090"
24,6,"2090-2095"
24,6,"2095-2100"
24,7,"2015-2020"
24,7,"2020-2025"
24,7,"2025-2030"
24,7,"2030-2035"
24,7,"2035-2040"
24,7,"2040-2045"
24,7,"2045-2050"
24,7,"2050-2055"
24,7,"2055-2060"
24,7,"2060-2065"
24,7,"2065-2070"
24,7,"2070-2075"
24,7,"2075-2080"
24,7,"2080-2085"
24,7,"2085-2090"
24,7,"2090-2095"
24,7,"2095-2100"
24,8,"2015-2020"
24,8,"2020-2025"
24,8,"2025-2030"
24,8,"2030-2035"
