"LocID","Time","AgeGrp"
8,2065,"45-49"
8,2065,"50-54"
8,2065,"55-59"
8,2065,"60-64"
8,2065,"65-69"
8,2065,"70-74"
8,2065,"75-79"
8,2065,"80-84"
8,2065,"85-89"
8,2065,"90-94"
8,2065,"95-99"
8,2065,"100+"
8,2070,"0-4"
8,2070,"5-9"
8,2070,"10-14"
8,2070,"15-19"
8,2070,"20-24"
8,2070,"25-29"
8,2070,"30-34"
8,2070,"35-39"
8,2070,"40-44"
8,2070,"45-49"
8,2070,"50-54"
8,2070,"55-59"
8,2070,"60-64"
8,2070,"65-69"
8,2070,"70-74"
8,2070,"75-79"
8,2070,"80-84"
8,2070,"85-89"
8,2070,"90-94"
8,2070,"95-99"
8,2070,"100+"
8,2075,"0-4"
8,2075,"5-9"
8,2075,"10-14"
8,2075,"15-19"
8,2075,"20-24"
8,2075,"25-29"
8,2075,"30-34"
8,2075,"35-39"
8,2075,"40-44"
8,2075,"45-49"
8,2075,"50-54"
8,2075,"55-59"
8,2075,"60-64"
8,2075,"65-69"
8,2075,"70-74"
8,2075,"75-79"
8,2075,"80-84"
8,2075,"85-89"
8,2075,"90-94"
8,2075,"95-99"
8,2075,"100+"
8,2080,"0-4"
8,2080,"5-9"
8,2080,"10-14"
8,2080,"15-19"
8,2080,"20-24"
8,2080,"25-29"
8,2080,"30-34"
8,2080,"35-39"
8,2080,"40-44"
8,2080,"45-49"
8,2080,"50-54"
8,2080,"55-59"
8,2080,"60-64"
8,2080,"65-69"
8,2080,"70-74"
8,2080,"75-79"
8,2080,"80-84"
8,2080,"85-89"
8,2080,"90-94"
8,2080,"95-99"
8,2080,"100+"
8,2085,"0-4"
8,2085,"5-9"
8,2085,"10-14"
8,2085,"15-19"
8,2085,"20-24"
8,2085,"25-29"
8,2085,"30-34"
8,2085,"35-39"
8,2085,"40-44"
8,2085,"45-49"
8,2085,"50-54"
8,2085,"55-59"
8,2085,"60-64"
8,2085,"65-69"
8,2085,"70-74"
8,2085,"75-79"
8,2085,"80-84"
8,2085,"85-89"
8,2085,"90-94"
8,2085,"95-99"
8,2085,"100+"
8,2090,"0-4"
8,2090,"5-9"
8,2090,"10-14"
8,2090,"15-19"
8,2090,"20-24"
8,2090,"25-29"
8,2090,"30-34"
8,2090,"35-39"
8,2090,"40-44"
8,2090,"45-49"
8,2090,"50-54"
8,2090,"55-59"
8,2090,"60-64"
8,2090,"65-69"
8,2090,"70-74"
8,2090,"75-79"
8,2090,"80-84"
8,2090,"85-89"
8,2090,"90-94"
8,2090,"95-99"
8,2090,"100+"
8,2095,"0-4"
8,2095,"5-9"
8,2095,"10-14"
8,2095,"15-19"
8,2095,"20-24"
8,2095,"25-29"
8,2095,"30-34"
8,2095,"35-39"
8,2095,"40-44"
8,2095,"45-49"
8,2095,"50-54"
8,2095,"55-59"
8,2095,"60-64"
8,2095,"65-69"
8,2095,"70-74"
8,2095,"75-79"
8,2095,"80-84"
8,2095,"85-89"
8,2095,"90-94"
8,2095,"95-99"
8,2095,"100+"
8,2100,"0-4"
8,2100,"5-9"
8,2100,"10-14"
8,2100,"15-19"
8,2100,"20-24"
8,2100,"25-29"
8,2100,"30-34"
8,2100,"35-39"
8,2100,"40-44"
8,2100,"45-49"
8,2100,"50-54"
8,2100,"55-59"
8,2100,"60-64"
8,2100,"65-69"
8,2100,"70-74"
8,2100,"75-79"
8,2100,"80-84"
8,2100,"85-89"
8,2100,"90-94"
8,2100,"95-99"
8,2100,"100+"
12,2020,"0-4"
12,2020,"5-9"
12,2020,"10-14"
12,2020,"15-19"
12,2020,"20-24"
12,2020,"25-29"
12,2020,"30-34"
12,2020,"35-39"
12,2020,"40-44"
12,2020,"45-49"
12,2020,"50-54"
12,2020,"55-59"
12,2020,"60-64"
12,2020,"65-69"
12,2020,"70-74"
12,2020,"75-79"
12,2020,"80-84"
12,2020,"85-89"
12,2020,"90-94"
12,2020,"95-99"
12,2020,"100+"
12,2025,"0-4"
12,2025,"5-9"
12,2025,"10-14"
12,2025,"15-19"
12,2025,"20-24"
12,2025,"25-29"
12,2025,"30-34"
12,2025,"35-39"
12,2025,"40-44"
12,2025,"45-49"
12,2025,"50-54"
12,2025,"55-59"
12,2025,"60-64"
12,2025,"65-69"
12,2025,"70-74"
12,2025,"75-79"
12,2025,"80-84"
12,2025,"85-89"
